sequence,offset,conf,x1,y1,x2,y2,W,H,tile_x0,tile_y0
20160619_FIRE_om-e-mobo-c,1560,0.1360,1001.7,768.1,1023.7,800.9,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1560,0.4315,999.2,750.7,1059.2,800.6,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1560,0.1334,999.9,752.9,1044.1,800.1,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1560,0.3414,1024.0,760.6,1061.7,788.7,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1560,0.1489,1024.0,748.9,1062.4,788.4,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1620,0.4769,999.0,743.7,1024.0,800.3,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1620,0.5532,998.8,747.7,1056.8,801.7,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1620,0.3020,1024.0,751.9,1060.2,790.0,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1620,0.2833,1024.0,763.4,1061.7,789.5,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1620,0.4702,998.9,743.7,1024.0,800.2,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1620,0.5716,998.7,747.4,1057.0,801.6,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1620,0.3058,1024.0,751.3,1060.3,790.0,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1620,0.2719,1024.0,762.9,1061.7,789.5,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1680,0.4766,998.5,738.5,1024.0,799.9,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1680,0.5309,997.1,743.6,1038.7,800.1,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1680,0.3429,996.9,742.4,1056.4,801.9,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1680,0.3003,1024.0,760.9,1060.5,789.4,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1680,0.4690,998.4,738.5,1024.0,799.8,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1680,0.5358,997.0,743.4,1038.9,800.0,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1680,0.4591,996.3,743.2,1056.2,799.7,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1680,0.3051,1024.0,760.4,1060.5,789.4,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1740,0.4935,1002.5,778.5,1023.4,801.2,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1740,0.5628,1002.0,778.3,1022.3,799.7,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1740,0.2954,1024.0,755.7,1062.0,791.8,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1740,0.1173,1024.0,756.2,1061.7,806.6,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1740,0.4964,1002.5,778.5,1023.4,801.1,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1740,0.5422,1001.9,778.2,1022.3,799.7,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1740,0.1148,998.4,760.3,1059.4,801.1,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1740,0.3137,1024.0,756.1,1062.2,791.8,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1740,0.1154,1024.0,756.8,1062.0,806.5,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1800,0.2874,995.7,743.9,1024.0,801.4,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1800,0.1639,1004.7,750.5,1024.0,803.0,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1800,0.1603,1006.0,772.8,1024.0,802.1,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1800,0.1587,989.7,734.5,1024.0,802.9,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1800,0.3526,1002.3,768.6,1058.5,801.3,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1800,0.2542,1004.2,770.0,1043.6,800.1,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1800,0.2497,1003.9,771.7,1033.7,801.2,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1800,0.1256,994.9,745.6,1058.4,802.0,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1800,0.3770,1024.1,766.8,1061.9,792.5,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1800,0.1121,1024.1,750.5,1061.2,791.3,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1800,0.2846,995.5,743.9,1024.0,801.4,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1800,0.1621,1004.6,751.2,1024.0,803.0,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1800,0.1621,1006.0,772.8,1024.0,802.1,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1800,0.3612,1003.2,768.4,1061.0,800.0,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1800,0.2591,1004.1,770.0,1044.8,800.1,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1800,0.2409,1003.8,771.7,1033.9,801.1,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1800,0.1536,994.4,744.9,1058.3,801.8,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1800,0.3674,1024.1,766.7,1062.0,792.4,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1800,0.1164,1024.1,750.4,1061.3,791.2,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1860,0.2634,1007.5,760.1,1024.0,802.7,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1860,0.2247,1006.3,746.8,1024.0,801.1,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1860,0.1794,994.8,742.0,1024.0,804.6,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1860,0.6521,1006.4,767.8,1055.1,799.2,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1860,0.4111,1024.0,762.4,1060.1,792.3,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1860,0.2634,1007.5,760.5,1024.0,802.6,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1860,0.2220,1006.3,746.8,1024.0,801.1,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1860,0.1820,994.1,742.0,1024.0,804.5,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1860,0.6559,1006.4,767.9,1055.3,799.2,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1860,0.4140,1024.0,762.4,1060.2,792.3,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1920,0.2505,1005.4,769.1,1024.0,804.0,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1920,0.2277,1005.4,755.1,1024.0,803.2,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1920,0.1979,993.5,741.9,1024.0,804.7,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1920,0.1124,1002.3,743.2,1024.0,804.7,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1920,0.7102,1004.9,769.3,1055.2,798.6,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1920,0.4525,1024.0,767.7,1057.3,793.7,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1920,0.1682,1024.1,755.4,1056.7,792.8,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1920,0.2518,1005.4,769.3,1024.0,803.9,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1920,0.2269,1005.4,755.7,1024.0,803.1,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1920,0.2028,992.7,741.9,1024.0,804.5,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1920,0.1120,1002.0,743.2,1024.0,804.6,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1920,0.7175,1004.9,769.2,1055.6,798.6,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1920,0.4556,1024.0,763.8,1057.0,792.9,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,1980,0.2830,1001.5,766.5,1024.0,801.5,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,1980,0.7302,1001.7,767.8,1057.6,798.0,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,1980,0.5228,1024.0,766.1,1058.5,791.6,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,1980,0.2827,1001.5,766.7,1024.0,801.4,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,1980,0.7378,1001.8,767.8,1057.8,797.9,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,1980,0.5283,1024.0,766.1,1058.6,791.6,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2040,0.3690,1001.2,768.3,1024.0,801.2,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2040,0.1031,1001.3,740.9,1024.0,803.0,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2040,0.7819,1001.7,767.5,1057.2,798.6,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2040,0.5048,1024.0,763.1,1058.8,793.1,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2040,0.3715,1001.2,768.5,1024.0,801.2,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2040,0.1022,1001.2,741.0,1024.0,802.9,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2040,0.7848,1001.7,767.5,1057.3,798.5,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2040,0.5123,1024.0,763.2,1058.9,793.1,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2100,0.3927,998.7,767.4,1024.0,801.6,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2100,0.7793,999.0,764.0,1059.3,798.2,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2100,0.5676,1024.0,761.0,1060.5,793.4,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2100,0.3865,998.7,767.4,1024.0,801.6,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2100,0.7777,999.0,764.2,1059.4,798.2,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2100,0.5753,1024.0,761.2,1060.6,793.4,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2160,0.3359,1001.1,769.6,1024.0,802.2,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2160,0.7517,1000.9,764.7,1059.8,797.7,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2160,0.6309,1024.0,762.5,1061.0,792.3,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2160,0.3260,1001.4,770.0,1024.0,802.8,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2160,0.7506,1000.9,765.7,1060.6,798.3,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2160,0.6332,1024.0,762.6,1061.2,792.4,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2220,0.5521,1001.5,766.9,1062.0,798.0,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2220,0.4719,1024.0,763.9,1062.7,792.7,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2220,0.5382,1001.5,767.1,1062.1,797.9,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2220,0.4750,1024.0,764.1,1062.8,792.7,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2280,0.1836,1004.5,771.7,1024.0,804.3,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2280,0.5052,1002.3,768.0,1060.7,799.5,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2280,0.3881,1024.0,765.5,1062.0,792.4,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2280,0.1878,1024.0,754.0,1061.9,791.7,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2280,0.1612,1004.4,771.6,1024.0,804.3,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2280,0.5035,1001.2,767.6,1060.9,798.3,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2280,0.3923,1024.0,765.5,1062.0,792.4,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2280,0.1826,1024.0,754.2,1062.0,791.7,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2340,0.1353,994.6,770.6,1024.0,804.5,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2340,0.3417,994.6,766.6,1060.0,800.1,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2340,0.3327,1024.0,760.6,1061.2,794.1,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2340,0.1191,994.6,770.6,1024.0,804.5,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2340,0.3075,994.6,766.7,1060.0,800.1,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2340,0.3099,1024.0,759.0,1061.3,793.5,2048,1536,1024,512
20160619_FIRE_om-e-mobo-c,2400,0.1661,994.2,769.1,1024.0,802.4,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2400,0.1351,1005.2,773.8,1023.9,801.8,2048,1536,0,0
20160619_FIRE_om-e-mobo-c,2400,0.4826,994.4,765.6,1059.5,800.2,2048,1536,896,0
20160619_FIRE_om-e-mobo-c,2400,0.4595,1024.0,761.2,1061.6,794.0,2048,1536,1024,0
20160619_FIRE_om-e-mobo-c,2400,0.1633,994.1,769.1,1024.0,802.5,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2400,0.1306,1005.1,773.6,1023.9,801.9,2048,1536,0,512
20160619_FIRE_om-e-mobo-c,2400,0.4736,994.4,765.9,1059.7,800.2,2048,1536,896,512
20160619_FIRE_om-e-mobo-c,2400,0.4580,1024.0,761.3,1061.8,793.9,2048,1536,1024,512
20160619_FIRE_pi-s-mobo-c,900,0.4801,0.2,843.0,60.7,911.4,2048,1536,0,0
20160619_FIRE_pi-s-mobo-c,900,0.5079,0.2,843.2,60.7,911.2,2048,1536,0,512
20160619_FIRE_pi-s-mobo-c,960,0.3312,0.0,840.1,49.6,910.7,2048,1536,0,0
20160619_FIRE_pi-s-mobo-c,960,0.1140,0.6,803.4,49.3,914.1,2048,1536,0,0
20160619_FIRE_pi-s-mobo-c,960,0.3386,0.0,839.1,49.7,910.6,2048,1536,0,512
20160619_FIRE_pi-s-mobo-c,960,0.1177,0.5,803.4,49.3,913.9,2048,1536,0,512
20160619_FIRE_pi-s-mobo-c,1020,0.1604,13.9,881.0,50.7,911.1,2048,1536,0,512
20160718_FIRE_lp-n-iqeye,600,0.2619,787.6,481.8,855.7,513.8,1600,1200,0,0
20160718_FIRE_lp-n-iqeye,600,0.1527,787.7,481.8,855.2,513.6,1600,1200,576,0
20160718_FIRE_lp-n-iqeye,600,0.1575,787.6,481.8,856.0,513.8,1600,1200,0,176
20160718_FIRE_lp-n-iqeye,600,0.1305,787.7,481.8,855.7,513.6,1600,1200,576,176
20160718_FIRE_lp-n-iqeye,720,0.2047,787.4,470.9,855.1,512.3,1600,1200,0,0
20160718_FIRE_lp-n-iqeye,720,0.1331,787.6,471.0,854.2,512.2,1600,1200,576,0
20160718_FIRE_lp-n-iqeye,720,0.1937,787.5,470.9,855.7,512.3,1600,1200,0,176
20160718_FIRE_lp-n-iqeye,720,0.1610,787.8,471.0,853.7,512.1,1600,1200,576,176
20160718_FIRE_mg-s-iqeye,720,0.2483,479.3,545.3,540.8,568.4,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,720,0.2486,480.1,545.7,541.0,568.6,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,840,0.5585,473.1,537.0,542.7,567.9,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,840,0.5823,473.1,537.0,542.8,567.8,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,960,0.4135,461.2,532.9,532.4,567.3,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,960,0.4357,461.2,532.9,532.9,567.3,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1080,0.6439,459.7,528.8,535.4,567.4,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1080,0.6599,458.8,528.7,534.9,567.3,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1200,0.6962,470.1,520.1,533.1,566.7,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1200,0.7029,469.9,520.0,533.0,566.6,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1320,0.5165,460.5,516.7,537.1,567.1,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1320,0.5404,459.8,516.7,537.4,567.0,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1440,0.7393,455.0,522.3,540.0,568.1,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1440,0.7220,453.9,522.2,539.8,568.0,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1560,0.7376,443.5,524.2,541.9,568.2,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1560,0.7504,442.9,524.1,541.7,568.2,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1680,0.6417,430.7,521.9,538.9,568.2,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1680,0.6913,428.9,521.8,538.8,568.1,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1800,0.4937,432.6,520.6,539.6,567.6,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1800,0.4972,430.2,520.9,537.8,566.9,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,1920,0.6134,429.5,519.0,535.7,567.6,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,1920,0.6170,427.2,518.6,535.4,567.5,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,2040,0.5938,423.0,519.0,536.9,567.2,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,2040,0.6432,422.2,518.6,537.4,567.2,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,2160,0.5623,414.8,519.6,539.6,567.8,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,2160,0.6315,413.5,518.9,539.9,567.8,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,2280,0.2032,408.6,519.2,534.2,565.5,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,2280,0.2502,409.1,518.5,533.9,565.1,1600,1200,0,176
20160718_FIRE_mg-s-iqeye,2400,0.2028,402.9,517.8,536.5,567.8,1600,1200,0,0
20160718_FIRE_mg-s-iqeye,2400,0.1407,397.3,517.7,536.5,568.0,1600,1200,0,176
20160718_FIRE_mw-e-mobo-c,840,0.2776,1347.8,758.0,1420.6,792.5,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,840,0.1633,1311.4,755.9,1421.2,796.9,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,840,0.2891,1347.5,758.0,1420.6,792.6,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,840,0.1750,1311.4,755.9,1421.2,797.0,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,840,0.3197,1355.4,760.4,1420.0,792.1,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,840,0.2140,1335.4,757.3,1420.6,793.0,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,840,0.1672,1311.5,756.1,1421.2,796.5,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,840,0.3217,1349.7,758.5,1420.5,792.4,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,840,0.1740,1311.4,756.1,1421.1,796.6,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,900,0.5522,1306.5,751.0,1416.6,795.5,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,900,0.1009,1339.4,752.4,1415.9,790.7,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,900,0.5632,1306.4,751.0,1416.6,795.5,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,900,0.1028,1339.3,752.4,1415.9,790.7,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,900,0.5607,1307.4,751.0,1416.5,794.9,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,900,0.1170,1340.2,752.5,1415.8,790.6,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,900,0.5673,1307.2,751.0,1416.5,795.1,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,900,0.1154,1339.8,752.5,1415.8,790.6,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,1260,0.3160,1308.4,710.1,1421.7,792.9,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,1260,0.3256,1308.5,710.1,1421.8,792.9,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,1260,0.3819,1309.0,710.4,1421.7,792.6,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,1260,0.3823,1308.9,710.4,1421.7,792.6,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,1320,0.1856,1302.3,703.3,1410.4,791.7,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,1320,0.1992,1302.3,703.3,1410.4,791.7,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,1320,0.2464,1302.3,703.4,1410.4,791.4,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,1320,0.2547,1302.3,703.4,1410.5,791.5,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,1380,0.5818,1297.8,700.5,1425.1,791.6,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,1380,0.5891,1297.8,700.4,1425.2,791.6,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,1380,0.6399,1297.9,700.4,1425.2,791.3,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,1380,0.6394,1297.9,700.4,1425.2,791.4,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,1680,0.2048,1351.4,765.1,1408.6,793.5,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,1680,0.2301,1351.3,765.1,1408.6,793.5,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,1680,0.2832,1351.4,765.2,1408.6,793.4,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,1680,0.2903,1351.3,765.1,1408.6,793.5,2048,1536,1024,512
20160718_FIRE_mw-e-mobo-c,1740,0.1048,1351.7,761.7,1418.5,792.9,2048,1536,896,0
20160718_FIRE_mw-e-mobo-c,1740,0.1302,1351.7,761.7,1418.6,792.9,2048,1536,1024,0
20160718_FIRE_mw-e-mobo-c,1740,0.1944,1351.8,761.8,1418.2,792.8,2048,1536,896,512
20160718_FIRE_mw-e-mobo-c,1740,0.2086,1351.7,761.8,1418.4,792.8,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,480,0.1375,1831.6,1010.0,1929.4,1064.1,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,720,0.2306,1779.3,962.7,1858.2,1024.0,2048,1536,896,0
20160722_FIRE_mw-e-mobo-c,720,0.2692,1779.3,962.7,1858.6,1024.0,2048,1536,1024,0
20160722_FIRE_mw-e-mobo-c,720,0.4984,1782.9,963.7,1910.6,1067.8,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,720,0.5690,1782.0,963.5,1910.6,1067.8,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,780,0.1334,1795.4,947.6,1885.8,1023.3,2048,1536,1024,0
20160722_FIRE_mw-e-mobo-c,780,0.5065,1799.5,949.1,1912.0,1069.5,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,780,0.4657,1797.6,948.9,1920.8,1069.2,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,840,0.6867,1758.3,981.1,1908.6,1073.2,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,840,0.6873,1758.8,981.1,1901.7,1073.0,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,900,0.4789,1640.0,925.0,1913.9,1085.2,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,900,0.3408,1777.8,999.1,1889.7,1076.4,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,900,0.1117,1567.2,894.0,1898.4,1070.3,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,900,0.4887,1640.1,925.2,1913.5,1085.1,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,900,0.3975,1777.7,999.0,1889.4,1076.4,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,900,0.1087,1570.4,892.8,1898.1,1070.4,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,960,0.4022,1796.8,997.9,1915.3,1075.1,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,960,0.3535,1598.8,917.8,1920.0,1079.0,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,960,0.4524,1799.6,997.0,1916.8,1075.1,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,960,0.3562,1600.5,917.8,1936.7,1079.2,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1020,0.4849,1811.0,995.0,1890.3,1072.0,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1020,0.3554,1712.9,939.3,1894.4,1075.5,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1020,0.4537,1810.8,995.0,1889.8,1071.9,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1020,0.3706,1712.2,939.4,1893.4,1075.4,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1020,0.1730,1668.9,918.8,1892.7,1080.3,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1080,0.7470,1786.7,998.0,1895.6,1077.2,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1080,0.7536,1786.0,997.7,1895.0,1077.1,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1140,0.7553,1808.3,1026.4,1892.2,1075.0,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1140,0.7466,1808.2,1026.0,1891.9,1075.0,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1200,0.6037,1825.7,1023.7,1906.5,1065.5,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1200,0.4055,1753.9,970.4,1905.7,1067.2,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1200,0.5925,1825.5,1023.4,1906.5,1065.6,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1200,0.4657,1753.9,970.4,1905.5,1067.3,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1260,0.6713,1793.8,1017.9,1895.5,1075.3,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1260,0.6679,1793.5,1016.0,1894.4,1075.3,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1320,0.7249,1809.0,1026.5,1887.0,1070.8,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1320,0.7208,1808.8,1026.2,1886.2,1070.8,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1380,0.2959,1787.5,1045.3,1887.0,1077.5,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1380,0.2702,1787.2,1045.1,1885.5,1077.5,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1440,0.2119,1714.7,991.5,1895.0,1081.2,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1440,0.1342,1814.3,1042.0,1893.2,1075.2,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1440,0.2238,1714.5,991.4,1894.1,1080.9,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1440,0.1077,1814.6,1041.7,1892.9,1076.3,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1560,0.6631,1786.5,1021.8,1880.9,1074.9,2048,1536,896,512
20160722_FIRE_mw-e-mobo-c,1560,0.6615,1786.4,1021.5,1880.0,1074.9,2048,1536,1024,512
20160722_FIRE_mw-e-mobo-c,1620,0.2442,1805.5,1019.4,1893.5,1074.6,2048,1536,896,512
